source,target,material,time,value
inputs,farm11,inputs,2011-08-07,27.784538953045807
compost Cambridge,farm11,compost,2011-08-07,11.907659551305347
inputs,farm12,inputs,2011-08-07,21.57031299208736
compost Newmarket,farm12,compost,2011-08-07,9.244419853751726
inputs,farm13,inputs,2011-08-07,11.980479764749456
compost Newmarket,farm13,compost,2011-08-07,5.134491327749767
inputs,farm14,inputs,2011-08-07,13.721728393373368
compost Cambridge,farm14,compost,2011-08-07,5.880740740017158
inputs,farm15,inputs,2011-08-07,20.808529230198182
compost Ely,farm15,compost,2011-08-07,8.917941098656364
composting Cambridge,compost Cambridge,compost,2011-08-07,41.32543208470217
composting Ely,compost Ely,compost,2011-08-07,33.37558046793301
composting Newmarket,compost Newmarket,compost,2011-08-07,23.502229691174346
farm2,compost Cambridge,compost,2011-08-08,2.2490103322540578
farm4,compost Ely,compost,2011-08-08,2.9688903945340286
farm5,compost Newmarket,compost,2011-08-08,0.8168210807407796
farm6,compost Ely,compost,2011-08-08,4.914830947241494
farm7,compost Ely,compost,2011-08-08,3.253491630124205
farm10,compost Ely,compost,2011-08-08,1.694956397198855
farm12,compost Newmarket,compost,2011-08-08,1.4487754823036385
farm14,compost Cambridge,compost,2011-08-08,3.5260118420282267
farm15,compost Ely,compost,2011-08-08,2.206547752003421
inputs,farm1,inputs,2011-08-08,18.58708628625482
compost Cambridge,farm1,compost,2011-08-08,7.965894122680638
inputs,farm2,inputs,2011-08-08,17.317379558356244
compost Cambridge,farm2,compost,2011-08-08,7.42173409643839
inputs,farm3,inputs,2011-08-08,13.09070485248512
compost Ely,farm3,compost,2011-08-08,5.61030207963648
inputs,farm4,inputs,2011-08-08,22.86045603791202
compost Ely,farm4,compost,2011-08-08,9.797338301962293
inputs,farm5,inputs,2011-08-08,6.289522321704003
compost Newmarket,farm5,compost,2011-08-08,2.6955095664445734
inputs,farm6,inputs,2011-08-08,37.84419829375951
compost Ely,farm6,compost,2011-08-08,16.21894212589693
inputs,farm7,inputs,2011-08-08,25.051885551956378
compost Ely,farm7,compost,2011-08-08,10.736522379409877
inputs,farm8,inputs,2011-08-08,15.295205565096113
compost Newmarket,farm8,compost,2011-08-08,6.5550880993269045
inputs,farm9,inputs,2011-08-08,5.286721921708437
compost Newmarket,farm9,compost,2011-08-08,2.265737966446473
inputs,farm10,inputs,2011-08-08,13.051164258431188
compost Ely,farm10,compost,2011-08-08,5.593356110756222
inputs,farm11,inputs,2011-08-08,30.443289748292703
compost Cambridge,farm11,compost,2011-08-08,13.047124177839732
inputs,farm12,inputs,2011-08-08,11.155571213738014
compost Newmarket,farm12,compost,2011-08-08,4.780959091602006
inputs,farm13,inputs,2011-08-08,9.516712482635123
compost Newmarket,farm13,compost,2011-08-08,4.078591063986481
inputs,farm14,inputs,2011-08-08,27.15029118361735
compost Cambridge,farm14,compost,2011-08-08,11.635839078693152
inputs,farm15,inputs,2011-08-08,16.99041769042634
compost Ely,farm15,compost,2011-08-08,7.281607581611289
composting Cambridge,compost Cambridge,compost,2011-08-08,53.87130464388042
composting Ely,compost Ely,compost,2011-08-08,27.94458464242408
composting Newmarket,compost Newmarket,compost,2011-08-08,15.466497536365821
farm4,compost Ely,compost,2011-08-09,4.522219979204099
farm5,compost Newmarket,compost,2011-08-09,0.4312645866712675
farm7,compost Ely,compost,2011-08-09,1.4875589426669575
farm9,compost Newmarket,compost,2011-08-09,1.067703426997879
farm14,compost Cambridge,compost,2011-08-09,3.1288952607896583
inputs,farm1,inputs,2011-08-09,7.340134448648097
compost Cambridge,farm1,compost,2011-08-09,3.1457719065634704
inputs,farm2,inputs,2011-08-09,16.382478006506126
compost Cambridge,farm2,compost,2011-08-09,7.021062002788337
inputs,farm3,inputs,2011-08-09,17.44598512651076
compost Ely,farm3,compost,2011-08-09,7.476850768504613
inputs,farm4,inputs,2011-08-09,34.82109383987156
compost Ely,farm4,compost,2011-08-09,14.923325931373524
inputs,farm5,inputs,2011-08-09,3.3207373173687595
compost Newmarket,farm5,compost,2011-08-09,1.4231731360151827
inputs,farm6,inputs,2011-08-09,20.426451723302925
compost Ely,farm6,compost,2011-08-09,8.754193595701253
inputs,farm7,inputs,2011-08-09,11.454203858535571
compost Ely,farm7,compost,2011-08-09,4.90894451080096
inputs,farm8,inputs,2011-08-09,18.57107436778513
compost Newmarket,farm8,compost,2011-08-09,7.95903187190791
inputs,farm9,inputs,2011-08-09,8.221316387883668
compost Newmarket,farm9,compost,2011-08-09,3.5234213090930004
inputs,farm10,inputs,2011-08-09,6.8625016879564775
compost Ely,farm10,compost,2011-08-09,2.9410721519813467
inputs,farm11,inputs,2011-08-09,13.316392645257919
compost Cambridge,farm11,compost,2011-08-09,5.707025419396253
inputs,farm12,inputs,2011-08-09,9.253890822414052
compost Newmarket,farm12,compost,2011-08-09,3.965953209606023
inputs,farm13,inputs,2011-08-09,12.968272396057875
compost Newmarket,farm13,compost,2011-08-09,5.557831026881948
inputs,farm14,inputs,2011-08-09,24.092493508080373
compost Cambridge,farm14,compost,2011-08-09,10.325354360605873
inputs,farm15,inputs,2011-08-09,16.989126923493586
compost Ely,farm15,compost,2011-08-09,7.281054395782966
composting Cambridge,compost Cambridge,compost,2011-08-09,40.56682453406224
composting Ely,compost Ely,compost,2011-08-09,27.76092884665946
composting Newmarket,compost Newmarket,compost,2011-08-09,13.93507907018763
farm3,compost Ely,compost,2011-08-10,3.7113193326570895
farm5,compost Newmarket,compost,2011-08-10,1.0873730119213283
farm8,compost Newmarket,compost,2011-08-10,3.4778459709296747
farm10,compost Ely,compost,2011-08-10,2.2117178282673042
farm12,compost Newmarket,compost,2011-08-10,1.4437649860224655
farm13,compost Newmarket,compost,2011-08-10,2.4486929528476105
inputs,farm1,inputs,2011-08-10,13.660052948133318
compost Cambridge,farm1,compost,2011-08-10,5.8543084063428505
inputs,farm2,inputs,2011-08-10,3.1206931217728697
compost Cambridge,farm2,compost,2011-08-10,1.33743990933123
inputs,farm3,inputs,2011-08-10,28.57715886145959
compost Ely,farm3,compost,2011-08-10,12.247353797768396
inputs,farm4,inputs,2011-08-10,24.970798630662518
compost Ely,farm4,compost,2011-08-10,10.701770841712507
inputs,farm5,inputs,2011-08-10,8.372772191794228
compost Newmarket,farm5,compost,2011-08-10,3.588330939340384
inputs,farm6,inputs,2011-08-10,18.323851713284586
compost Ely,farm6,compost,2011-08-10,7.853079305693394
inputs,farm7,inputs,2011-08-10,14.94687950345622
compost Ely,farm7,compost,2011-08-10,6.405805501481238
inputs,farm8,inputs,2011-08-10,26.77941397615849
compost Newmarket,farm8,compost,2011-08-10,11.47689170406793
inputs,farm9,inputs,2011-08-10,16.81969791240012
compost Newmarket,farm9,compost,2011-08-10,7.208441962457193
inputs,farm10,inputs,2011-08-10,17.03022727765824
compost Ely,farm10,compost,2011-08-10,7.298668833282104
inputs,farm11,inputs,2011-08-10,20.789317137878896
compost Cambridge,farm11,compost,2011-08-10,8.909707344805241
inputs,farm12,inputs,2011-08-10,11.116990392372985
compost Newmarket,farm12,compost,2011-08-10,4.7644244538741365
inputs,farm13,inputs,2011-08-10,18.854935736926606
compost Newmarket,farm13,compost,2011-08-10,8.080686744397116
inputs,farm14,inputs,2011-08-10,19.680814684876847
compost Cambridge,farm14,compost,2011-08-10,8.43463486494722
inputs,farm15,inputs,2011-08-10,12.521820019874625
compost Ely,farm15,compost,2011-08-10,5.366494294231981
composting Cambridge,compost Cambridge,compost,2011-08-10,45.95067761204795
composting Ely,compost Ely,compost,2011-08-10,32.73468627193839
composting Newmarket,compost Newmarket,compost,2011-08-10,15.041697638432069
farm1,compost Cambridge,compost,2011-08-11,3.008594733138647
farm3,compost Ely,compost,2011-08-11,1.8805470917042253
farm6,compost Ely,compost,2011-08-11,3.414176446266344
farm8,compost Newmarket,compost,2011-08-11,4.147668884124388
farm11,compost Cambridge,compost,2011-08-11,2.767831495493942
farm13,compost Newmarket,compost,2011-08-11,1.3937541024506517
farm14,compost Cambridge,compost,2011-08-11,3.7904720495541167
farm15,compost Ely,compost,2011-08-11,3.243245477569696
inputs,farm1,inputs,2011-08-11,23.16617944516758
compost Cambridge,farm1,compost,2011-08-11,9.928362619357534
inputs,farm2,inputs,2011-08-11,19.539701090870224
compost Cambridge,farm2,compost,2011-08-11,8.374157610372954
inputs,farm3,inputs,2011-08-11,14.480212606122535
compost Ely,farm3,compost,2011-08-11,6.2058054026239455
inputs,farm4,inputs,2011-08-11,24.883122424301053
compost Ely,farm4,compost,2011-08-11,10.664195324700447
inputs,farm5,inputs,2011-08-11,4.827034981602869
compost Newmarket,farm5,compost,2011-08-11,2.0687292778298008
inputs,farm6,inputs,2011-08-11,26.289158636250843
compost Ely,farm6,compost,2011-08-11,11.266782272678931
inputs,farm7,inputs,2011-08-11,15.507496373667054
compost Ely,farm7,compost,2011-08-11,6.646069874428741
inputs,farm8,inputs,2011-08-11,31.937050407757802
compost Newmarket,farm8,compost,2011-08-11,13.687307317610486
inputs,farm9,inputs,2011-08-11,10.24448993107922
compost Newmarket,farm9,compost,2011-08-11,4.390495684748236
inputs,farm10,inputs,2011-08-11,7.663096679416433
compost Ely,farm10,compost,2011-08-11,3.2841842911784718
inputs,farm11,inputs,2011-08-11,21.31230251530335
compost Cambridge,farm11,compost,2011-08-11,9.133843935130008
inputs,farm12,inputs,2011-08-11,11.284421364595735
compost Newmarket,farm12,compost,2011-08-11,4.836180584826745
inputs,farm13,inputs,2011-08-11,10.731906588870014
compost Newmarket,farm13,compost,2011-08-11,4.59938853808715
inputs,farm14,inputs,2011-08-11,29.186634781566703
compost Cambridge,farm14,compost,2011-08-11,12.508557763528586
inputs,farm15,inputs,2011-08-11,24.972990177286658
compost Ely,farm15,compost,2011-08-11,10.70271007598
composting Cambridge,compost Cambridge,compost,2011-08-11,49.04907328446705
composting Ely,compost Ely,compost,2011-08-11,30.50797514702579
composting Newmarket,compost Newmarket,compost,2011-08-11,21.177354677087926
farm1,compost Cambridge,compost,2011-08-12,2.754802250171644
farm2,compost Cambridge,compost,2011-08-12,2.3284078892271305
farm3,compost Ely,compost,2011-08-12,3.4670985359334128
farm4,compost Ely,compost,2011-08-12,3.9904817157656094
farm6,compost Ely,compost,2011-08-12,1.4356287008702635
farm9,compost Newmarket,compost,2011-08-12,2.04042611214714
farm10,compost Ely,compost,2011-08-12,3.182244721246543
farm11,compost Cambridge,compost,2011-08-12,3.1966358073186507
farm14,compost Cambridge,compost,2011-08-12,2.2405575227390737
farm15,compost Ely,compost,2011-08-12,1.8270867783521525
inputs,farm1,inputs,2011-08-12,21.211977326321648
compost Cambridge,farm1,compost,2011-08-12,9.090847425566425
inputs,farm2,inputs,2011-08-12,17.928740747048906
compost Cambridge,farm2,compost,2011-08-12,7.6837460344495305
inputs,farm3,inputs,2011-08-12,26.696658726687282
compost Ely,farm3,compost,2011-08-12,11.44142516858026
inputs,farm4,inputs,2011-08-12,30.726709211395196
compost Ely,farm4,compost,2011-08-12,13.16858966202651
inputs,farm5,inputs,2011-08-12,5.761040554428092
compost Newmarket,farm5,compost,2011-08-12,2.469017380469184
inputs,farm6,inputs,2011-08-12,11.054340996701029
compost Ely,farm6,compost,2011-08-12,4.73757471287187
inputs,farm7,inputs,2011-08-12,6.2908160054769375
compost Ely,farm7,compost,2011-08-12,2.6960640023472595
inputs,farm8,inputs,2011-08-12,29.48531979121584
compost Newmarket,farm8,compost,2011-08-12,12.636565624806789
inputs,farm9,inputs,2011-08-12,15.711281063532978
compost Newmarket,farm9,compost,2011-08-12,6.733406170085562
inputs,farm10,inputs,2011-08-12,24.50328435359838
compost Ely,farm10,compost,2011-08-12,10.501407580113591
inputs,farm11,inputs,2011-08-12,24.614095716353606
compost Cambridge,farm11,compost,2011-08-12,10.548898164151547
inputs,farm12,inputs,2011-08-12,13.729388782179072
compost Newmarket,farm12,compost,2011-08-12,5.88402376379103
inputs,farm13,inputs,2011-08-12,5.779076263513472
compost Newmarket,farm13,compost,2011-08-12,2.4767469700772025
inputs,farm14,inputs,2011-08-12,17.252292925090867
compost Cambridge,farm14,compost,2011-08-12,7.393839825038944
inputs,farm15,inputs,2011-08-12,14.068568193311574
compost Ely,farm15,compost,2011-08-12,6.029386368562102
composting Cambridge,compost Cambridge,compost,2011-08-12,46.21419771730374
composting Ely,compost Ely,compost,2011-08-12,31.255257323351398
composting Newmarket,compost Newmarket,compost,2011-08-12,18.378622826504397
farm1,compost Cambridge,compost,2011-08-13,2.336246752464879
farm3,compost Ely,compost,2011-08-13,3.3748969047158366
farm4,compost Ely,compost,2011-08-13,3.607148131830662
farm5,compost Newmarket,compost,2011-08-13,0.9580375197272506
farm7,compost Ely,compost,2011-08-13,2.0942366749637515
farm10,compost Ely,compost,2011-08-13,1.3378978788491331
farm11,compost Cambridge,compost,2011-08-13,0.8557536511679633
inputs,farm1,inputs,2011-08-13,17.989099993979572
compost Cambridge,farm1,compost,2011-08-13,7.7096142831340995
inputs,farm2,inputs,2011-08-13,17.248491588348735
compost Cambridge,farm2,compost,2011-08-13,7.392210680720887
inputs,farm3,inputs,2011-08-13,25.98670616631194
compost Ely,farm3,compost,2011-08-13,11.13715978556226
inputs,farm4,inputs,2011-08-13,27.775040615096092
compost Ely,farm4,compost,2011-08-13,11.903588835041184
inputs,farm5,inputs,2011-08-13,7.376888901899829
compost Newmarket,farm5,compost,2011-08-13,3.1615238150999265
inputs,farm6,inputs,2011-08-13,23.34262727593595
compost Ely,farm6,compost,2011-08-13,10.003983118258263
inputs,farm7,inputs,2011-08-13,16.125622397220887
compost Ely,farm7,compost,2011-08-13,6.910981027380379
inputs,farm8,inputs,2011-08-13,30.81020015485527
compost Newmarket,farm8,compost,2011-08-13,13.204371494937973
inputs,farm9,inputs,2011-08-13,6.948355598938358
compost Newmarket,farm9,compost,2011-08-13,2.977866685259296
inputs,farm10,inputs,2011-08-13,10.301813667138322
compost Ely,farm10,compost,2011-08-13,4.415063000202138
inputs,farm11,inputs,2011-08-13,6.589303113993317
compost Cambridge,farm11,compost,2011-08-13,2.823987048854279
inputs,farm12,inputs,2011-08-13,6.913148098102484
compost Newmarket,farm12,compost,2011-08-13,2.962777756329636
inputs,farm13,inputs,2011-08-13,6.109682762821926
compost Newmarket,farm13,compost,2011-08-13,2.618435469780825
inputs,farm14,inputs,2011-08-13,17.500951254792245
compost Cambridge,farm14,compost,2011-08-13,7.5004076806252495
inputs,farm15,inputs,2011-08-13,20.480265067212493
compost Ely,farm15,compost,2011-08-13,8.777256457376781
composting Cambridge,compost Cambridge,compost,2011-08-13,45.811002680363366
composting Ely,compost Ely,compost,2011-08-13,24.71039325881343
composting Newmarket,compost Newmarket,compost,2011-08-13,18.357004789006766
farm2,compost Cambridge,compost,2011-08-14,3.0656235261610414
farm4,compost Ely,compost,2011-08-14,2.147765797530464
farm5,compost Newmarket,compost,2011-08-14,1.813943480531584
farm6,compost Ely,compost,2011-08-14,2.131953208944387
farm8,compost Newmarket,compost,2011-08-14,2.441452124383316
farm9,compost Newmarket,compost,2011-08-14,2.0024929267523928
farm10,compost Ely,compost,2011-08-14,2.0252652660826724
farm13,compost Newmarket,compost,2011-08-14,1.0688357076417834
farm14,compost Cambridge,compost,2011-08-14,2.623742620918524
inputs,farm1,inputs,2011-08-14,17.39561778575265
compost Cambridge,farm1,compost,2011-08-14,7.455264765322562
inputs,farm2,inputs,2011-08-14,23.60530115144001
compost Cambridge,farm2,compost,2011-08-14,10.116557636331436
inputs,farm3,inputs,2011-08-14,20.478757405338445
compost Ely,farm3,compost,2011-08-14,8.776610316573619
inputs,farm4,inputs,2011-08-14,16.53779664098457
compost Ely,farm4,compost,2011-08-14,7.087627131850531
inputs,farm5,inputs,2011-08-14,13.967364800093193
compost Newmarket,farm5,compost,2011-08-14,5.986013485754228
inputs,farm6,inputs,2011-08-14,16.41603970887178
compost Ely,farm6,compost,2011-08-14,7.035445589516478
inputs,farm7,inputs,2011-08-14,20.57997243536656
compost Ely,farm7,compost,2011-08-14,8.819988186585668
inputs,farm8,inputs,2011-08-14,18.799181357751525
compost Newmarket,farm8,compost,2011-08-14,8.05679201046494
inputs,farm9,inputs,2011-08-14,15.419195535993428
compost Newmarket,farm9,compost,2011-08-14,6.608226658282898
inputs,farm10,inputs,2011-08-14,15.594542548836575
compost Ely,farm10,compost,2011-08-14,6.683375378072817
inputs,farm11,inputs,2011-08-14,27.537164864479013
compost Cambridge,farm11,compost,2011-08-14,11.801642084776715
inputs,farm12,inputs,2011-08-14,12.792196919018526
compost Newmarket,farm12,compost,2011-08-14,5.4823701081507945
inputs,farm13,inputs,2011-08-14,8.230034948841732
compost Newmarket,farm13,compost,2011-08-14,3.5271578352178854
inputs,farm14,inputs,2011-08-14,20.20281818107264
compost Cambridge,farm14,compost,2011-08-14,8.65835064903113
inputs,farm15,inputs,2011-08-14,25.27350864941544
compost Ely,farm15,compost,2011-08-14,10.831503706892333
composting Cambridge,compost Cambridge,compost,2011-08-14,48.49958541087594
composting Ely,compost Ely,compost,2011-08-14,26.131819801376103
composting Newmarket,compost Newmarket,compost,2011-08-14,22.519842097229727
farm1,compost Cambridge,compost,2011-08-15,1.4577149119695827
farm3,compost Ely,compost,2011-08-15,2.592049249246025
farm6,compost Ely,compost,2011-08-15,2.891969868820811
farm7,compost Ely,compost,2011-08-15,3.9405030225671482
farm9,compost Newmarket,compost,2011-08-15,1.6898269660385268
farm10,compost Ely,compost,2011-08-15,1.9149302908422832
farm11,compost Cambridge,compost,2011-08-15,5.202654712607209
